N°Ins,Année,Code_UE,UE,Coef_UE,credit_UE,AnnéEtude,type_UE,Moy_UE,credit_obtenue,Aquit,An_d_obtent_UE
14011097368,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,9.73,5.5,false,2014
14010796642,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,12.73,13.0,true,2009
14010796642,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,12.20,3.0,true,2009
14010996870,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996870,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996870,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996870,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996870,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996871,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996871,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996871,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996871,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996871,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996871,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996873,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996873,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996873,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996873,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996873,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996873,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011097368,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,10.00,2.5,true,2014
14011097368,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,18.00,2.5,true,2014
14011097368,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,9.58,9.0,false,2014
14011097368,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,9.77,6.5,false,2014
14011097368,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,12.90,3.0,true,2014
14010796669,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,5.40,6.0,false,2014
14010796669,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,2.60,4.0,false,2014
14010796669,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,13.00,2.0,true,2009
14010796669,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010796669,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,3.40,4.0,false,2014
14011097368,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,15.00,2.5,true,2014
14011097416,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,11.88,6.5,true,2014
14011097416,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,7.73,2.5,false,2014
14011097416,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,11.27,9.0,true,2014
14011097416,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,10.00,2.5,true,2014
14011097416,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,13.00,2.5,true,2014
14011097416,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,10.74,13.0,true,2014
14011097416,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,10.14,11.5,true,2014
14011097416,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,12.50,3.0,true,2014
14011097416,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,17.00,2.5,true,2014
14010796669,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996876,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996876,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097456,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,10.14,6.5,true,2014
14011097456,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,8.59,3.5,false,2014
14011097456,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,11.78,9.0,true,2014
14011097456,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,11.00,2.5,true,2014
14011097456,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,10.00,2.5,true,2014
14011097456,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,11.15,13.0,true,2014
14011097456,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,10.23,11.5,true,2014
14011097456,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,13.30,3.0,true,2014
14011097456,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,18.00,2.5,true,2014
14011097496,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,11.45,6.5,true,2014
14011097496,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,8.47,0.0,false,2014
14010796676,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.20,15.0,true,2009
14010796676,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,9.55,4.0,false,2009
14010796676,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,11.40,2.0,true,2009
14010796676,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,9.70,10.0,false,2009
14010796676,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,11.03,13.0,true,2009
14011097496,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,9.05,2.5,false,2014
14011097496,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,11.00,2.5,true,2014
14011097496,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,11.00,2.5,true,2014
14011097496,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,10.59,13.0,true,2014
14011097496,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,10.09,11.5,true,2014
14011097496,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,11.90,3.0,true,2014
14011097496,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,18.00,2.5,true,2014
14011097506,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,5.45,0.0,false,2014
14011097506,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,3.82,0.0,false,2014
14011097506,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,8.52,0.0,false,2014
14011097506,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,5.00,0.0,false,2014
14010796676,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,8.20,0.0,false,2009
14010896693,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,7.90,11.0,false,2014
14010896693,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,2.78,4.0,false,2014
14010896693,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,11.80,2.0,true,2009
14010896693,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,2.85,4.0,false,2014
14010896693,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,7.53,8.0,false,2014
14010896693,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996876,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996876,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996876,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996876,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996885,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996885,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996885,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996885,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097506,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,14.00,2.5,true,2014
14011097144,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.13,9.0,true,2010
14011097144,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.75,15.0,true,2010
14011097144,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,9.63,3.0,false,2010
14011097144,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.17,4.0,false,2010
14011097144,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.35,12.0,true,2010
14011097144,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.43,3.0,false,2010
14011097150,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.03,9.0,true,2012
14011097150,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.64,9.0,false,2014
14011097150,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2010
14011097150,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,7.67,4.0,false,2014
14011097156,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,0.00,0.0,false,2014
14011097163,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011097163,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097163,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011097163,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097163,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097163,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010696529,2,UEIN1,UE Fondamental -INF1,7,14.0,2MIAS173,Fondamental,9.88,9.0,false,2008
14010696529,2,UEIN2,UE Fondamental-INF2,6,12.0,2MIAS173,Fondamental,9.78,4.0,false,2008
14010696529,2,UEIN3,UE Méthodologique-INF3,2,4.0,2MIAS173,Méthodologie,11.25,4.0,true,2008
14010696529,2,UEIN4,UE Fondamental-INF4,8,16.0,2MIAS174,Fondamental,8.72,11.0,false,2011
14010696529,2,UEIN5,UE Fondamental-INF5,6,12.0,2MIAS174,Fondamental,10.08,12.0,true,2008
14010696529,2,UEIN6,UE Méthodologique-INF6,1,2.0,2MIAS174,Méthodologique,10.00,2.0,true,2008
14010696529,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.37,15.0,true,2010
14010696529,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,8.51,3.0,false,2010
14010696529,1,UEM ,Unite ensgnement methodo,3,6.0,1MIAS171,Transversal,12.00,6.0,true,2006
14010696529,1,UEF21,Unite Fondamentale 21,4,12.0,1MIAS172,Fondamental,9.15,4.0,false,2007
14010696529,1,UEF22,Unite fondamentale 22,4,12.0,1MIAS172,Fondamental,10.03,12.0,true,2007
14010696529,1,UED23,Unite decouverte 23 ,2,4.0,1MIAS172,Découverte,11.16,4.0,true,2006
14010996885,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996885,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011097506,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,0.35,0.0,false,2014
14011097506,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,0.17,0.0,false,2014
14011097150,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,6.12,4.0,false,2014
14011097150,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.56,9.0,false,2014
14011097154,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.58,9.0,true,2010
14011097154,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,11.47,15.0,true,2010
14011097154,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.38,6.0,true,2010
14011097154,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.67,6.0,true,2010
14011097154,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.63,12.0,true,2010
14011097154,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.98,3.0,false,2010
14011097156,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.57,9.0,true,2010
14011097156,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.24,6.0,false,2010
14011097506,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,3.30,0.0,false,2014
14011097506,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,1.00,0.0,false,2014
14011097543,1,ANG,Anglais Premier Niveau,1,2.5,1MGI191,Transversal,18.50,2.5,true,2014
14011097543,1,BSE,BD_Dat_SW_EL,1,2.5,1MGI191,Découverte,11.00,2.5,true,2014
14011097543,1,LCO,Logique et Connaissance (O),3,6.5,1MGI191,Fondamental,10.14,6.5,true,2014
14011097543,1,MVS,Modélisation Vérification Syst,3.5,9.0,1MGI191,Méthodologique,9.99,6.0,false,2014
14011097156,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.63,6.0,true,2010
14011097156,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,10.67,6.0,true,2010
14011097156,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,6.41,4.0,false,2014
14011097156,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,5.79,3.0,false,2014
14011097163,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,12.00,9.0,true,2011
14011097163,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,8.25,9.0,false,2013
14011097163,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.75,6.0,true,2010
14011097163,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,11.00,6.0,true,2010
14011097163,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,8.38,8.0,false,2014
14011097163,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,8.15,12.0,false,2014
14011097169,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011097169,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097169,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011097169,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097169,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097169,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011097543,1,ROP,Recherche Opérationnelle(O),4,9.5,1MGI191,Fondamental,8.01,0.0,false,2014
14010896697,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,9.65,6.0,false,2009
14010896697,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,10.25,13.0,true,2009
14010896697,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,13.60,2.0,true,2009
14011097543,1,ANG2,Anglais,1,2.5,1MGI192,Transversal,16.00,2.5,true,2014
14011097543,1,HWR,Hardware,1.2,3.0,1MGI192,Découverte,13.00,3.0,true,2014
14011097543,1,TWB,Technologie web,4.6,11.5,1MGI192,Fondamental,12.02,11.5,true,2014
14011097543,1,VTI,Vision et Traitement image,4.6,13.0,1MGI192,Méthodologique,8.22,4.0,false,2014
14011097544,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,9.45,3.5,false,2014
14011097544,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,7.81,3.5,false,2014
14011097544,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,9.84,5.5,false,2014
14011097544,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,15.00,2.5,true,2014
14011097544,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,17.00,2.5,true,2014
14011097544,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,11.16,13.0,true,2014
14011097544,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,10.10,11.5,true,2014
14011097544,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,13.00,3.0,true,2014
14011097544,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,12.50,2.5,true,2014
14010896697,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.65,14.0,true,2009
14010896697,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,11.20,13.0,true,2009
14010896697,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,8.20,0.0,false,2009
14010896698,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.08,15.0,true,2009
14010896698,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,9.55,9.0,false,2014
14010896698,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,10.20,2.0,true,2009
14010896698,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,10.03,14.0,true,2009
14011097606,1,TRX,Technologie des Réseaux(o),2.6,6.5,1MGI201,Fondamental,10.08,6.5,true,2014
14011097606,1,REOP,Recherche Opérationnelle (o),3.8,9.5,1MGI201,Fondamental,8.53,2.5,false,2014
14011097606,1,ALOG,Architecture logicielle (O),3.6,9.0,1MGI201,Méthodologique,9.61,5.5,false,2014
14011097606,1,UDE,UE Découverte (p),1,2.5,1MGI201,Découverte,14.00,2.5,true,2014
14011097606,1,UTE,UE Transversale (o),1,2.5,1MGI201,Transversal,15.50,2.5,true,2014
14011097606,1,VTIM,Vision et Traitement Image,5.2,13.0,1MGI202,Fondamental,11.51,13.0,true,2014
14011097606,1,TCE,Technologie des Télécom,4.6,11.5,1MGI202,Méthodologique,10.57,11.5,true,2014
14011097606,1,EDP,EU Découverte (P),1.2,3.0,1MGI202,Découverte,11.30,3.0,true,2014
14011097606,1,UET,UE Transversales,1,2.5,1MGI202,Transversal,10.50,2.5,true,2014
14010796554,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,2.40,0.0,false,2007
14010796554,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,3.48,0.0,false,2008
14010796554,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,3.50,0.0,false,2007
14010796554,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,2.63,3.0,false,2008
14010796554,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,3.50,2.0,false,2007
14010796554,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,1.08,0.0,false,2007
14010997056,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,10.36,9.0,true,2007
14010997056,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,10.37,15.0,true,2007
14010997056,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2007
14010997056,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.33,2.0,false,2007
14010997056,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,10.35,12.0,true,2007
14010997056,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,10.97,12.0,true,2007
14010896698,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,8.93,4.0,false,2014
14010896698,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,10.00,3.0,true,2009
14011097179,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011097179,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097179,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996879,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996879,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996879,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996879,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996879,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996879,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996883,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996883,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996883,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996883,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996883,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996883,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996884,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996884,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996884,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011097179,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010896704,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,10.10,15.0,true,2009
14010896704,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,2.70,4.0,false,2014
14010896704,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,12.40,2.0,true,2009
14010896704,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,3.00,4.0,false,2014
14010896704,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996884,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996884,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14010996884,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14010996887,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996887,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996887,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996907,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010996907,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14010996907,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14010996907,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14010996907,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097179,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097169,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,11.02,9.0,true,2010
14011097169,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,9.04,6.0,false,2011
14011097169,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,11.00,6.0,true,2010
14011097169,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,8.67,4.0,false,2011
14011097169,1,UEF21,Unite Fondamentale 21,2,12.0,1MIAS172,Fondamental,11.18,12.0,true,2011
14011097169,1,UEF22,Unite fondamentale 22,2,12.0,1MIAS172,Fondamental,9.94,3.0,false,2011
14011097173,1,UED,Unite enseignement decouverte ,3,9.0,1MIAS171,Découverte,3.29,0.0,false,2014
14011097173,1,UEF11,Unite enseignement fondamental,5,15.0,1MIAS171,Fondamental,7.13,6.0,false,2014
14011097173,1,UEM ,Unite ensgnement methodo,2,6.0,1MIAS171,Transversal,10.00,6.0,true,2011
14011097173,1,UED23,Unite decouverte 23 ,1,6.0,1MIAS172,Découverte,4.50,2.0,false,2014
14011097191,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14011097191,2,MG8,UEM1 ( MG8 ),13,13.0,2MIAS183,Méthodologique,0.00,0.0,false,2014
14011097191,2,MG9,UED1 ( MG9 ),02,2.0,2MIAS183,Découverte,0.00,0.0,false,2014
14011097191,2,MG10,UEF1 ( MG10 ),14,14.0,2MIAS184,Fondamental,0.00,0.0,false,2014
14011097191,2,MG11,UEM1 ( MG11 ),13,13.0,2MIAS184,Méthodologique,0.00,0.0,false,2014
14011097191,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
14011097201,2,MG7,UEF1 ( MG7 ),15,15.0,2MIAS183,Fondamental,0.00,0.0,false,2014
14010896704,2,MG12,UE Transvesales ( MG12 ),3,3.0,2MIAS184,Transversal,0.00,0.0,false,2014
